X,Y,OBJECTID,NOMBRE,ID,EXTERNO,DIRECCION,LOCALIDAD,ZONA_PLANEAMIENTO,EQUIPO,INTERSECCIONES_POR_EQUIPO,UBICACION,FECHA_INSTALACION,OPERACION,ZONA_AUTOMATICO,FUNCIONAMIENTO,IMPLEMENTACION,TIPO_INTER,GRUPOS_VEHICULARES,GRUPOS_BRT,GRUPOS_PEATONALES,GRUPOS_SONOROS,GRUPOS_CICLISTAS,FECHA_VIGENCIA,FUNCION_DETECTORES,DIRECCION_LARGA,BARRIO,CORREDOR,CLASIFICACION_INTERSECCION,ANO_INSTALACION,NOM_ESQUEMA,NOM_PLANEAMIENTO,NOM_ELECTRICO,URL_ESQUEMA,URL_PLANEAMIENTO,URL_NOM_ELECTRICO,GLOBALID
-74.079859316,4.60365922700004,648,2092,535,2092,AK 14 X AC 13,SANTA FE,CENTRO 1,ACTROS,SENCILLA,SI,15/01/2001,NORMAL,2702,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1A,2A,3A,4A,61A,64A","1B,2B,3B,4B,5B,7B,91B,,94B","21,22,23,24,31,32,33,34",N/A,NO,2021/01/26 00:00:01+00,"Conteo, Brechas, Fases por demanda, Cola - Siguiente Intersección",AV CARACAS (AK 14) X AV COLON (AC 13),NUEVO SAN ANDRES,AV. CARACAS,GRANDE,2001,2092_20210126_Esquema.pdf,2092_20210126_Planeamiento.pdf,2092_20210126_Electrico.pdf,,,,515cd604-ba6c-45f9-9089-1a33add788f1
-74.081030125,4.60201378000005,649,2093,543,2093,AK 14 X CL 11,SANTA FE,CENTRO 1,ACTROS,SENCILLA,SI,5/04/1995,NORMAL,2702,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1A,2A,94","1B,2B","21,22,294",N/A,NO,2021/04/06 00:00:01+00,N/A,AV CARACAS (AK 14) X CL 11,MAZUREN,AV. CARACAS,MEDIANA,1995,2093_20210406_Esquema.pdf,2093_20210406_Planeamiento.pdf,2093_20210406_Electrico.pdf,,,,21105836-875c-45c4-937a-67fa016092ef
-74.08165622,4.60112280100003,650,2094,544,2094,AK 14 X CL 10,SANTA FE,CENTRO 1,ACTROS,SENCILLA,SI,15/01/2001,NORMAL,2702,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1A,2A,3,4","1B,2B","21,22,23,24,31,32",N/A,NO,2021/04/01 00:00:01+00,N/A,AV CARACAS (AK 14) X CL 10,LAS MARGARITAS,AV. CARACAS,MEDIANA,2001,2094_20210401_Esquema.pdf,2094_20210401_Planeamiento.pdf,2094_20210401_Electrico.pdf,,,,5495efb3-15eb-4395-9641-1b9040de2690
-74.084676288,4.59703361600003,651,2096,563,2096,AK 14 X AC 6,SANTA FE,CENTRO 1,ACTROS,SENCILLA,SI,19/12/2000,NORMAL,2743,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1A,2A,3A,4A,7A,11A,93A","1B,2B,3B,4B,6B,7B,11B,91B,93B","21,22,23,24,31,32,33,34,293",N/A,NO,2022/09/29 00:00:01+00,"Brechas, Fases por demanda, Cola - Siguiente Intersección",AV CARACAS (AK 14) X AV DE LOS COMUNEROS (AC 6),SAN FELIPE,NO,GRANDE,2000,2096_20220929_Esquema.pdf,2096_20220929_Planeamiento.pdf,2096_20220929_Electrico.pdf,,,,7e7910ee-842b-43e6-b47a-740baed1fd8d
-74.129366352,4.65824785900003,652,2097,1702,2097,AK 80 X CL 19A,FONTIBON,CENTRO 2,C900,SENCILLA,SI,11/12/2020,NORMAL,2434,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4",N/A,"21,22,23,24,33,34",721.722.723.724.733.000,NO,2020/12/11 00:00:01+00,Fases por demanda peatones e invidentes,AV AGOBERTO MEJÍA (AK 80) X CL 19A, ,AV. BOYACA,GRANDE,2020,2097_20201211_Esquema.pdf,2097_20201211_Planeamiento.pdf,2097_20201211_Electrico.pdf,https://drive.google.com/file/d/15XtzrdxUPsHY3DhCBcORLN5So2jI5Cw_/preview?usp=drivesdk,https://drive.google.com/file/d/15rbFcuUDkNj9jfvkuXfP2w_aesyREm_c/preview?usp=drivesdk,,61d27e1b-3875-4ef5-a588-0c36e4126041
-74.1323585869999,4.64421587900006,653,2098,1694,2098,AK 72 X CL 11F,KENNEDY,CENTRO 2,C900,SENCILLA,SI,19/03/2021,PMT,2418,BT-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL","1,2,3,13,101",N/A,"22,23,31",N/A,NO,2021/03/19 00:00:01+00,N/A,AV BOYACÁ (AK 72) X CL 11F, ,NO, ,2021,2098_20210319_Esquema.pdf,2098_20210319_Planeamiento.pdf,2098_20210319_Electrico.pdf,https://drive.google.com/file/d/1oOkjuY6aW8D-dv3ZCpJFfH6H2bC_xIvN/preview?usp=drivesdk,https://drive.google.com/file/d/1YMGtNR0K2fynwC86LWQyzsJHNUXTcyLF/preview?usp=drivesdk,,a33f8798-4eda-4daa-8ca3-aa150dcbe2ed
-74.068890498,4.60352343400007,654,2100,340,2100,KR 4 X AC 19,SANTA FE,CENTRO 1,C900,SENCILLA,SI,26/02/1997,NORMAL,2702,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,3,4",N/A,"21,23,24,31,33,34",721.723.724.731.733.000,NO,2021/01/29 00:00:01+00,Activación de sonoros,KR 4 X AV CIUDAD DE LIMA (AC 19),PARQUE POPULAR SALITRE,NO,MEDIANA,1997,2100_20210129_Esquema.pdf,2100_20210129_Planeamiento.pdf,2100_20210129_Electrico.pdf,,,,53c6bc09-145b-4c1b-bcf7-bb1355a7eb1e
-74.070204464,4.60444600600005,655,2101,375,2101,KR 5 X AC 19,SANTA FE,CENTRO 1,C900,SENCILLA,SI,3/01/1997,NORMAL,2702,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,3,4,8",N/A,"21,23,31,34",N/A,NO,2021/01/29 00:00:01+00,N/A,KR 5 X AV CIUDAD DE LIMA (AC 19),VOTO NACIONAL,NO,MEDIANA,1997,2101_20210129_Esquema.pdf,2101_20210129_Planeamiento.pdf,2101_20210129_Electrico.pdf,,,,cbd59d2e-18f3-450d-98fa-45c083d69818
-74.072266467,4.60577300000006,656,2102,419,2102,KR 8 X AC 19,SANTA FE,CENTRO 1,C900,DOBLE,SI,10/04/1995,NORMAL,2702,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,4,13",N/A,34213,N/A,NO,2021/01/29 00:00:01+00,N/A,KR 8 X AV CIUDAD DE LIMA (AC 19),CIUDAD SALITRE NOR-ORIENTAL,NO,MEDIANA,1995,2102_20210129_Esquema.pdf,2102_20210129_Planeamiento.pdf,2102_20210129_Electrico.pdf,,,,df823ec9-a32e-4f7d-9eaa-cba1e9a98ecc
-74.0731083699999,4.60634321800006,657,2102,419,2102,KR 8 X AC 19,SANTA FE,CENTRO 1,C900,DOBLE,NO,10/04/1995,NORMAL,2702,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL","2,3,7,14",N/A,"22,32,33,214",N/A,NO,2021/01/29 00:00:01+00,"Brechas, Fases por demanda",KR 9 X AV CIUDAD DE LIMA (AC 19),SURAMERICA,NO,MEDIANA,1995,2102_20210129_Esquema.pdf,2102_20210129_Planeamiento.pdf,2102_20210129_Electrico.pdf,,,,d0ce9ec6-1a6a-4df8-8dd9-1e1fbc4bc191
-74.0858230109999,4.61615510700005,658,2103,570,2103,AK 27 X AC 19,LOS MARTIRES,CENTRO 1,C900,SENCILLA,SI,16/09/1993,NORMAL,2701,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4,6",N/A,"21,22,23,31,32,34",N/A,NO,2020/12/29 00:00:01+00,"Conteo, Brechas, Cola, Fases por demanda",AV GENERAL SANTANDER (AK 27) X AV CIUDAD DE LIMA (AC 19),GRAN YOMASA,NO,GRANDE,1993,2103_20201229_Esquema.pdf,2103_20201229_Planeamiento.pdf,2103_20201229_Electrico.pdf,https://drive.google.com/file/d/1UXkwP7iNPzoy4Jnq1E5wm-R5X-NJhv4L/preview?usp=drivesdk,https://drive.google.com/file/d/14jE8mayFkjCANCz3g7v5k72ZLJig5GtC/preview?usp=drivesdk,,571c83c2-13e2-4e2d-a399-9b82e2b799df
-74.079076458,4.61064158300007,659,2104,532,2104,KR 17 X AC 19,LOS MARTIRES,CENTRO 1,ACTROS,SENCILLA,SI,20/06/2005,NORMAL,2702,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4,7,8",N/A,"21,22,23,24,33,34 (Reg)",N/A,NO,2020/10/27 00:00:01+00,N/A,KR 17 X AV CIUDAD DE LIMA (AC 19),MAZUREN,NO,GRANDE,2005,2104_20201027_Esquema.pdf,2104_20201027_Planeamiento.pdf,2104_20201027_Electrico.pdf,https://drive.google.com/file/d/1oL_rkZ7LX0DvMbJMsURhc_pX3JYzOsGM/preview?usp=drivesdk,https://drive.google.com/file/d/13CecTvRIq2VmYjk83m34QnvcCrP4qpOo/preview?usp=drivesdk,,f0988bb4-848d-42b9-a720-e9a9acb20dbf
-74.083666245,4.61436403300007,660,2105,558,2105,KR 22 X AC 19,LOS MARTIRES,CENTRO 1,C900,SENCILLA,SI,15/03/1996,NORMAL,2701,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4,7,8",N/A,"21,22,24,31,32,33",N/A,NO,2020/12/29 00:00:01+00,"Conteo, Brechas, Fases por demanda",KR 22 X AV CIUDAD DE LIMA (AC 19),SAN FELIPE,NO,GRANDE,1996,2105_20201229_Esquema.pdf,2105_20201229_Planeamiento.pdf,2105_20201229_Electrico.pdf,https://drive.google.com/file/d/1rYyV8cbm4Z0jNzhORerIrL5S7DLi3Ou4/preview?usp=drivesdk,https://drive.google.com/file/d/1t-dTiegYpsNhAzZ9dTMQaYzYcHkF-otI/preview?usp=drivesdk,,d9df80e4-0d3c-408a-ad90-d19c7f92c7c5
-74.0648119049999,4.59794003400003,661,2106,1462,2106,KR 5A Este X Instituto Roosevelt / U Distrital,SANTA FE,CENTRO 1,ACTROS,SENCILLA,SI,20/08/2016,NORMAL,2704,BT-TA,DEFINITIVA,EXCLUSIVA PEATONAL,1,N/A,21 (Exc),721,NO,2020/09/22 00:00:01+00,Fases por demanda peatones,KR 5A ESTE (CIRCUNVALAR) X INSTITUTO DE ORTOPEDIA ROOSEVELT Y U DISTRITAL,PARQUE NACIONAL ORIENTAL,NO,PEQUEÑA,2016,2106_20200922_Esquema.pdf,2106_20200922_Planeamiento.pdf,2106_20200922_Electrico.pdf,,,,452b1830-390a-4994-8277-d9a32f59d1bd
-74.0649895999999,4.61276829000008,662,2107,1396,2107,KR 3 X CL 26C,SANTA FE,CENTRO 1,ACTROS,SENCILLA,SI,2/08/2014,NORMAL,2805,BT-TF,PROVISIONAL-DEFINITIVA,EXCLUSIVA PEATONAL,2,N/A,22 (Exc),N/A,NO,2020/10/27 00:00:01+00,N/A,AV PATRICIO SAMPER GNECCO (KR 3) X CL 26C,LAS LOMAS,NO,PEQUEÑA,2014,2107_20201027_Esquema.pdf,2107_20201027_Planeamiento.pdf,2107_20201027_Electrico.pdf,https://drive.google.com/file/d/1naZEPTFq_2YmQptueb6paXybm1Dda2cH/preview?usp=drivesdk,https://drive.google.com/file/d/1OZv-rAAmASgKvbIJj5LbJ_3tGKcpz643/preview?usp=drivesdk,,b950ec05-138f-44eb-8b27-15311954795f
-74.066857227,4.60550776000002,663,2108,302,2108,KR 3 X CL 22,SANTA FE,CENTRO 1,C900,SENCILLA,SI,24/04/1996,NORMAL,2702,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1A,2A,4,64","1B,2B","21,22,24,31,32,34,54",N/A,NO,2020/11/08 00:00:01+00,N/A,KR 3 X CL 22,CIUDAD KENNEDY SUR,NO,MEDIANA,1996,2108_20201108_Esquema.pdf,2108_20201108_Planeamiento.pdf,2108_20201108_Electrico.pdf,,,,7267f0f4-c53b-4ee5-93d1-d235ce634e49
-74.0701173909999,4.60082789100005,664,2109,370,2109,KR 4 X CL 13,CANDELARIA,CENTRO 1,C900,DOBLE,NO,14/06/1994,NORMAL,2702,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",N/A,"3B,4B","23,31",N/A,NO,2021/01/29 00:00:01+00,N/A,KR 4 X AV JIMÉNEZ (CL 13),COMUNEROS,NO,PEQUEÑA,1994,2109_20210129_Esquema.pdf,2109_20210129_Planeamiento.pdf,2109_20210129_Electrico.pdf,,,,c25596ab-41b3-476c-b44b-015ebe9686d5
-74.0700469609999,4.60097036300004,665,2109,370,2109,KR 4 X CL 13,CANDELARIA,CENTRO 1,C900,DOBLE,SI,14/06/1994,NORMAL,2702,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,3A",N/A,23A,N/A,NO,2021/01/29 00:00:01+00,N/A,KR 4 X CL 16,LAS NIEVES,NO,PEQUEÑA,1994,2109_20210129_Esquema.pdf,2109_20210129_Planeamiento.pdf,2109_20210129_Electrico.pdf,,,,2612f67d-473d-4956-8d8a-bad18c871b58
-74.071977567,4.60076265400005,666,2110,399,2110,KR 5 X CL 13,CANDELARIA,CENTRO 1,C900,SENCILLA,SI,24/05/1997,NORMAL,2702,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",1,"3B,4B","21,23",N/A,NO,2021/01/29 00:00:01+00,N/A,KR 5 X AV JIMÉNEZ (CL 13),LA PRADERA NORTE,NO,PEQUEÑA,1997,2110_20210129_Esquema.pdf,2110_20210129_Planeamiento.pdf,2110_20210129_Electrico.pdf,,,,1609388c-40fc-4eec-a0fb-7f169043a2af
-74.074302017,4.60201603400003,667,2111,474,2111,KR 8 X CL 13,CANDELARIA,CENTRO 1,C900,SENCILLA,SI,6/07/1993,NORMAL,2702,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",1,"3B,4B","21,23,31",N/A,NO,2021/01/29 00:00:01+00,N/A,KR 8 X AV JIMÉNEZ (CL 13),ESTRELLA,NO,PEQUEÑA,1993,2111_20210129_Esquema.pdf,2111_20210129_Planeamiento.pdf,2111_20210129_Electrico.pdf,,,,c2b7e2ca-9966-43ff-8239-6dd548314ac3
-74.075419029,4.60231526400003,668,2112,494,2112,KR 9 X CL 13,CANDELARIA,CENTRO 1,C900,SENCILLA,SI,2/08/1993,NORMAL,2702,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",2,"3B,4B","24,32",N/A,NO,2021/05/29 00:00:01+00,N/A,KR 9 X AV JIMÉNEZ (CL 13),RICAURTE,NO,PEQUEÑA,1993,2112_20210529_Esquema.pdf,2112_20210529_Planeamiento.pdf,2112_20210529_Electrico.pdf,,,,b34c0748-722e-44bb-a7c9-ab7866e9b07d
-74.075657287,4.59971453900005,669,2113,1417,2113,KR 8 X CL 12,CANDELARIA,CENTRO 1,C900,DOBLE,SI,1/03/2015,NORMAL,2702,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS","3,11",N/A,"23,33,211,311",72.372.117.311,411,2021/01/29 00:00:01+00,Activación de sonoros,KR 8 X CL 12,FATIMA,NO,PEQUEÑA,2015,2113_20210129_Esquema.pdf,2113_20210129_Planeamiento.pdf,2113_20210129_Electrico.pdf,,,,6c3617dc-ea43-434c-a4fa-b30c40e520a1
-74.0751706999999,4.60058646600004,670,2113,1417,2113,KR 8 X CL 12,CANDELARIA,CENTRO 1,C900,DOBLE,NO,13/06/2015,NORMAL,2702,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,4",N/A,"21,24,31,34",721.724.731,NO,2021/01/29 00:00:01+00,Activación de sonoros,KR 8 X CL 12B,GRANJAS DE TECHO,NO,PEQUEÑA,2015,2113_20210129_Esquema.pdf,2113_20210129_Planeamiento.pdf,2113_20210129_Electrico.pdf,,,,991cd4aa-90e8-4e14-a0c6-a016b46a8410
-74.082470052,4.60593128800002,671,2114,549,2114,KR 17 X AC 13,LOS MARTIRES,CENTRO 1,C900,DOBLE,SI,16/09/1993,NORMAL,2709,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL","2,3A,14A","3B,14B","22,33,214",N/A,NO,2023/01/16 00:00:01+00,"Conteo, Brechas",KR 17 X AV COLON (AC 13),SANTA ANA OCCIDENTAL,NO,MEDIANA,1993,2114_20230116_Esquema.pdf,2114_20230116_Planeamiento.pdf,2114_20230116_Electrico.pdf,,https://drive.google.com/file/d/1jNId2jfVxDZviMHMvHO7znuf2haNBh8V/preview?usp=drivesdk,,62419000-2a8b-4981-8567-925f5fdddb78
-74.0833668929999,4.60670734900003,672,2115,557,2115,AK 18 X AC 13,LOS MARTIRES,CENTRO 1,C900,SENCILLA,SI,16/09/1993,NORMAL,2709,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,3A,4A,91,93A","3B,4B","21,23,31,34",N/A,NO,2023/01/16 00:00:01+00,N/A,AV MARISCAL SUCRE (AK 18) X AV COLON (AC 13),SAN FELIPE,NO,GRANDE,1993,2115_20230116_Esquema.pdf,2115_20230116_Planeamiento.pdf,2115_20230116_Electrico.pdf,,https://drive.google.com/file/d/1pjWEsmVEl5J4c6mhrab3ovGbP_PUWr2K/preview?usp=drivesdk,,1bf49f26-82c4-47c8-96b8-afc4a59acc82
-74.087362792,4.61022729200005,673,2116,583,2116,KR 23 X AC 13,LOS MARTIRES,CENTRO 1,C900,DOBLE,SI,17/09/2003,NORMAL,2702,R-TF,DEFINITIVA,EXCLUSIVA PEATONAL,"4A,13A","4B,13B","24,213 (Exc)",N/A,NO,2021/01/23 00:00:01+00,N/A,KR 23 X AV COLON (AC 13),LA CASTELLANA,NO,MEDIANA,2003,2116_20210123_Esquema.pdf,2116_20210123_Planeamiento.pdf,2116_20210123_Electrico.pdf,,,,9f5730a7-9c88-41bf-93ae-7a74ed8c81ba
-74.087918282,4.61072705200007,674,2116,583,2116,KR 23 X AC 13,LOS MARTIRES,CENTRO 1,C900,DOBLE,NO,3/06/1987,NORMAL,2702,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL","2,14A,3A","14B,3B",22,N/A,NO,2021/01/23 00:00:01+00,Conteo,KR 24 X AV COLON (AC 13),PUENTE LARGO,NO,GRANDE,1987,2116_20210123_Esquema.pdf,2116_20210123_Planeamiento.pdf,2116_20210123_Electrico.pdf,,,,c0d2b620-6d5d-48b3-97b6-70b80e04a288
-74.089326549,4.61195819400007,675,2117,596,2117,AK 27 X AC 13,LOS MARTIRES,CENTRO 1,C900,SENCILLA,SI,8/09/1993,NORMAL,2702,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,3A,4A,93,94","3B,4B","21,23,31,34,394",N/A,NO,2021/01/23 00:00:01+00,"Conteo, Brechas",AV GENERAL SANTANDER (AK 27) X AV COLON (AC 13),LA CAPUCHINA,NO,GRANDE,1993,2117_20210123_Esquema.pdf,2117_20210123_Planeamiento.pdf,2117_20210123_Electrico.pdf,,,,0fb019c5-bddd-43eb-936b-ff8901403d6b
-74.093425055,4.61564973700007,676,2118,625,2118,KR 32 X AC 13,PUENTE ARANDA,CENTRO 2,C900,SENCILLA,SI,25/04/1995,NORMAL,2705,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","2,3A,4A,62,64,792,794A","3B,4B","22,23,24,32,33,52 (Reg)",N/A,NO,2020/11/04 00:00:01+00,Activación de sonoros,KR 32 X AV COLON (AC 13),SAN ANTONIO,NO,GRANDE,1995,2118_20201104_Esquema.pdf,2118_20201104_Planeamiento.pdf,2118_20201104_Electrico.pdf,,,,26ff513f-e54d-4912-96f4-5ca686314e83
-74.084388125,4.60764080500007,677,2119,1261,2119,KR 19 X AC 13,LOS MARTIRES,CENTRO 1,C900,SENCILLA,SI,11/07/2012,NORMAL,2702,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL","2,3A,4A","3B,4B","22,24,32,33",N/A,NO,2021/01/13 00:00:01+00,N/A,KR 19 X AV COLON (AC 13),MAZUREN,NO,GRANDE,2012,2119_20210113_Esquema.pdf,2119_20210113_Planeamiento.pdf,2119_20210113_Electrico.pdf,,,,092043f7-a0bf-4c61-89ee-0a1a4ba0ffab
-74.0660324579999,4.61758234300004,678,2120,287,2120,KR 5 X CL 32,SANTA FE,CENTRO 1,ACTROS,SENCILLA,SI,7/12/1993,NORMAL,2804,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,4",N/A,21,N/A,NO,2020/12/11 00:00:01+00,Brechas,KR 5 X CL 32,EL DORADO,AV. CALLE 26,PEQUEÑA,1993,2120_20201211_Esquema.pdf,2120_20201211_Planeamiento.pdf,2120_20201211_Electrico.pdf,,,,c5bbb6a6-d2c7-4905-92c4-750a6e32ce24
-74.0682782329999,4.60880814900003,679,2121,327,2121,KR 5 X CL 24,SANTA FE,CENTRO 1,C900,DOBLE,SI,25/04/1997,NORMAL,2702,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,1A,3",N/A,"21,23,31",N/A,NO,2021/01/30 00:00:01+00,N/A,KR 5 X CL 24,PORCIUNCULA,NO,MEDIANA,1997,2121_20210130_Esquema.pdf,2121_20210130_Planeamiento.pdf,2121_20210130_Electrico.pdf,,,,900d5902-fcb5-4e44-8711-315e310aa772
-74.0686774449999,4.60802929000005,680,2121,327,2121,KR 5 X CL 24,SANTA FE,CENTRO 1,C900,DOBLE,NO,28/09/1993,NORMAL,2702,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","3A,11",N/A,"211,23A,311",N/A,NO,2021/01/30 00:00:01+00,N/A,KR 5 X CL 23,PARQUE NACIONAL ORIENTAL,NO,PEQUEÑA,1993,2121_20210130_Esquema.pdf,2121_20210130_Planeamiento.pdf,2121_20210130_Electrico.pdf,,,,268ffab0-555b-4973-80c0-70d5a020b6f5
-74.0691401779999,4.60704395900007,681,2122,348,2122,KR 5 X CL 22,SANTA FE,CENTRO 1,C900,SENCILLA,SI,28/09/1993,NORMAL,2702,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,4",N/A,"21,24,31,34",N/A,NO,2021/01/30 00:00:01+00,N/A,KR 5 X CL 22,QUESADA,AV. CALLE 26,PEQUEÑA,1993,2122_20210130_Esquema.pdf,2122_20210130_Planeamiento.pdf,2122_20210130_Electrico.pdf,,,,b6c79fd4-cd0e-409c-9eb6-f0abc4920001
-74.070874208,4.61041077300007,682,2123,388,2123,KR 9 X CL 24,SANTA FE,CENTRO 1,C900,SENCILLA,SI,30/08/1993,NORMAL,2702,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","2,3",N/A,"22,23,32",N/A,NO,2021/01/30 00:00:01+00,N/A,KR 9 X CL 24,EL MINUTO DE DIOS,NO,PEQUEÑA,1993,2123_20210130_Esquema.pdf,2123_20210130_Planeamiento.pdf,2123_20210130_Electrico.pdf,,,,c96f458e-b0c6-4901-928d-41dd21d68d2b
-74.071872046,4.60868077900005,683,2124,408,2124,KR 9 X CL 22,SANTA FE,CENTRO 1,C900,DOBLE,SI,28/09/1993,NORMAL,2702,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","2,4",N/A,"22,24,32",N/A,NO,2021/01/30 00:00:01+00,N/A,KR 9 X CL 22,QUIROGA CENTRAL,NO,PEQUEÑA,1993,2124_20210130_Esquema.pdf,2124_20210130_Planeamiento.pdf,2124_20210130_Electrico.pdf,,,,46466b47-8c6c-4880-863d-1180e0ee996d
-74.0713758749999,4.60953818100006,684,2124,408,2124,KR 9 X CL 22,SANTA FE,CENTRO 1,C900,DOBLE,NO,2/08/2011,NORMAL,2702,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","3,12",N/A,"23,33,212",N/A,NO,2021/01/30 00:00:01+00,N/A,KR 9 X CL 23,HIPOTECHO,NO,PEQUEÑA,2011,2124_20210130_Esquema.pdf,2124_20210130_Planeamiento.pdf,2124_20210130_Electrico.pdf,,,,5b00e7b2-8687-4e5a-9647-9ea0211bd5e9
-74.069487043,4.63992151900004,685,2125,355,2125,KR 17 X CL 52,TEUSAQUILLO,CENTRO 1,ACTROS,DOBLE,NO,30/04/2004,NORMAL,2801,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","2,13",N/A,22213,N/A,NO,2021/01/12 00:00:01+00,N/A,KR 17 X CL 52,CHAPINERO CENTRAL,NO,PEQUEÑA,2004,2125_20210112_Esquema.pdf,2125_20210112_Planeamiento.pdf,2125_20210112_Electrico.pdf,https://drive.google.com/file/d/1wtzbT7stv0fXbadfyvZ11hF2OhQrPO39/preview?usp=drivesdk,https://drive.google.com/file/d/1cws960l86kk_j6oSl1NCDEwD0STjeZGL/preview?usp=drivesdk,,57b5514f-275e-46cd-a210-d5b37f968b92
-74.070104155,4.64003116300006,686,2125,355,2125,KR 17 X CL 52,TEUSAQUILLO,CENTRO 1,ACTROS,DOBLE,SI,16/07/2000,NORMAL,2801,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,3",N/A,"21,23",N/A,NO,2021/01/12 00:00:01+00,N/A,KR 18 X CL 52,TIBANA,NO,PEQUEÑA,2000,2125_20210112_Esquema.pdf,2125_20210112_Planeamiento.pdf,2125_20210112_Electrico.pdf,https://drive.google.com/file/d/1wtzbT7stv0fXbadfyvZ11hF2OhQrPO39/preview?usp=drivesdk,https://drive.google.com/file/d/1cws960l86kk_j6oSl1NCDEwD0STjeZGL/preview?usp=drivesdk,,3cb2514f-05de-4664-83c3-3931b9308ba6
-74.0712998,4.64126732700004,687,2126,394,2126,KR 20 X AC 53,TEUSAQUILLO,CENTRO 1,C900,SENCILLA,SI,21/03/1990,NORMAL,2801,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL","2,3,4",N/A,"22,23,24,32,33,34",N/A,NO,2021/01/09 00:00:01+00,N/A,KR 20 X AV PABLO VI (AC 53),SALAZAR GOMEZ,NO,MEDIANA,1990,2126_20210109_Esquema.pdf,2126_20210109_Planeamiento.pdf,2126_20210109_Electrico.pdf,https://drive.google.com/file/d/1IwNId-1IMWDuWsQD9tjkve6eas8x80gh/preview?usp=drivesdk,https://drive.google.com/file/d/1DklIkZAYDlFDy-QSntmy1loWgdkiTQ52/preview?usp=drivesdk,,9011ceb3-a568-4237-94ac-5d6cca70c9b9
-74.0669649609999,4.62898240900006,688,2127,303,2127,KR 13 X CL 41,CHAPINERO,CENTRO 1,C900,SENCILLA,SI,6/01/1987,NORMAL,2802,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,4,791",N/A,"21,24,34",721.724.734,NO,2021/02/01 00:00:01+00,Activación de sonoros,KR 13 X CL 41,CIUDAD KENNEDY CENTRAL,NO,PEQUEÑA,1987,2127_20210201_Esquema.pdf,2127_20210201_Planeamiento.pdf,2127_20210201_Electrico.pdf,,,,9bd2b258-1580-4885-a37b-85ce2806fcd5
-74.067494655,4.59539340900005,689,2128,1544,2128,KR 5 ESTE X CL 12,CANDELARIA,CENTRO 1,ACTROS,SENCILLA,SI,16/02/2018,NORMAL,2704,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",2,N/A,22 (Exc),722,NO,2022/11/02 00:00:01+00,Fases por demanda peatones,AV PATRICIO SAMPER GNECCO (KR 5 ESTE) X CL 12,EGIPTO,NO,PEQUEÑA,2018,2128_20221102_Esquema.pdf,2128_20221102_Planeamiento.pdf,2128_20221102_Electrico.pdf,,https://drive.google.com/file/d/1DFlRXTkti1Jo-4H4AIKWAzVYA_aK1_BW/preview?usp=drivesdk,,93ac3748-262e-49ad-9885-12bff8c60a24
